Date & Time,Flow (cfs),Location,Year
9/23/2020,337,"Rio Grande Below Cochiti Dam, NM",2020
9/24/2020,327,"Rio Grande Below Cochiti Dam, NM",2020
9/25/2020,302,"Rio Grande Below Cochiti Dam, NM",2020
9/26/2020,289,"Rio Grande Below Cochiti Dam, NM",2020
9/27/2020,289,"Rio Grande Below Cochiti Dam, NM",2020
9/28/2020,290,"Rio Grande Below Cochiti Dam, NM",2020
9/29/2020,294,"Rio Grande Below Cochiti Dam, NM",2020
9/30/2020,297,"Rio Grande Below Cochiti Dam, NM",2020
10/1/2020,277,"Rio Grande Below Cochiti Dam, NM",2020
10/2/2020,255,"Rio Grande Below Cochiti Dam, NM",2020
10/3/2020,254,"Rio Grande Below Cochiti Dam, NM",2020
10/4/2020,254,"Rio Grande Below Cochiti Dam, NM",2020
10/5/2020,225,"Rio Grande Below Cochiti Dam, NM",2020
10/6/2020,170,"Rio Grande Below Cochiti Dam, NM",2020
10/7/2020,135,"Rio Grande Below Cochiti Dam, NM",2020
10/8/2020,135,"Rio Grande Below Cochiti Dam, NM",2020
10/9/2020,130,"Rio Grande Below Cochiti Dam, NM",2020
10/10/2020,137,"Rio Grande Below Cochiti Dam, NM",2020
10/11/2020,137,"Rio Grande Below Cochiti Dam, NM",2020
10/12/2020,137,"Rio Grande Below Cochiti Dam, NM",2020
10/13/2020,122,"Rio Grande Below Cochiti Dam, NM",2020
10/14/2020,113,"Rio Grande Below Cochiti Dam, NM",2020
10/15/2020,113,"Rio Grande Below Cochiti Dam, NM",2020
10/16/2020,114,"Rio Grande Below Cochiti Dam, NM",2020
10/17/2020,114,"Rio Grande Below Cochiti Dam, NM",2020
10/18/2020,113,"Rio Grande Below Cochiti Dam, NM",2020
10/19/2020,113,"Rio Grande Below Cochiti Dam, NM",2020
10/20/2020,113,"Rio Grande Below Cochiti Dam, NM",2020
10/21/2020,113,"Rio Grande Below Cochiti Dam, NM",2020
10/22/2020,113,"Rio Grande Below Cochiti Dam, NM",2020
10/23/2020,114,"Rio Grande Below Cochiti Dam, NM",2020
10/24/2020,114,"Rio Grande Below Cochiti Dam, NM",2020
10/25/2020,115,"Rio Grande Below Cochiti Dam, NM",2020
10/26/2020,116,"Rio Grande Below Cochiti Dam, NM",2020
10/27/2020,149,"Rio Grande Below Cochiti Dam, NM",2020
10/28/2020,183,"Rio Grande Below Cochiti Dam, NM",2020
10/29/2020,220,"Rio Grande Below Cochiti Dam, NM",2020
10/30/2020,239,"Rio Grande Below Cochiti Dam, NM",2020
10/31/2020,239,"Rio Grande Below Cochiti Dam, NM",2020
11/1/2020,236,"Rio Grande Below Cochiti Dam, NM",2020
11/2/2020,253,"Rio Grande Below Cochiti Dam, NM",2020
11/3/2020,253,"Rio Grande Below Cochiti Dam, NM",2020
11/4/2020,283,"Rio Grande Below Cochiti Dam, NM",2020
11/5/2020,332,"Rio Grande Below Cochiti Dam, NM",2020
11/6/2020,332,"Rio Grande Below Cochiti Dam, NM",2020
11/7/2020,331,"Rio Grande Below Cochiti Dam, NM",2020
11/8/2020,332,"Rio Grande Below Cochiti Dam, NM",2020
11/9/2020,331,"Rio Grande Below Cochiti Dam, NM",2020
11/10/2020,332,"Rio Grande Below Cochiti Dam, NM",2020
11/11/2020,332,"Rio Grande Below Cochiti Dam, NM",2020
11/12/2020,321,"Rio Grande Below Cochiti Dam, NM",2020
11/13/2020,358,"Rio Grande Below Cochiti Dam, NM",2020
11/14/2020,369,"Rio Grande Below Cochiti Dam, NM",2020
11/15/2020,370,"Rio Grande Below Cochiti Dam, NM",2020
11/16/2020,370,"Rio Grande Below Cochiti Dam, NM",2020
11/17/2020,371,"Rio Grande Below Cochiti Dam, NM",2020
11/18/2020,370,"Rio Grande Below Cochiti Dam, NM",2020
11/19/2020,370,"Rio Grande Below Cochiti Dam, NM",2020
11/20/2020,370,"Rio Grande Below Cochiti Dam, NM",2020
11/21/2020,370,"Rio Grande Below Cochiti Dam, NM",2020
11/22/2020,372,"Rio Grande Below Cochiti Dam, NM",2020
11/23/2020,399,"Rio Grande Below Cochiti Dam, NM",2020
11/24/2020,472,"Rio Grande Below Cochiti Dam, NM",2020
11/25/2020,504,"Rio Grande Below Cochiti Dam, NM",2020
11/26/2020,505,"Rio Grande Below Cochiti Dam, NM",2020
11/27/2020,572,"Rio Grande Below Cochiti Dam, NM",2020
11/28/2020,606,"Rio Grande Below Cochiti Dam, NM",2020
11/29/2020,607,"Rio Grande Below Cochiti Dam, NM",2020
11/30/2020,632,"Rio Grande Below Cochiti Dam, NM",2020
12/1/2020,647,"Rio Grande Below Cochiti Dam, NM",2020
12/2/2020,647,"Rio Grande Below Cochiti Dam, NM",2020
12/3/2020,647,"Rio Grande Below Cochiti Dam, NM",2020
12/4/2020,501,"Rio Grande Below Cochiti Dam, NM",2020
12/5/2020,420,"Rio Grande Below Cochiti Dam, NM",2020
12/6/2020,419,"Rio Grande Below Cochiti Dam, NM",2020
12/7/2020,421,"Rio Grande Below Cochiti Dam, NM",2020
12/8/2020,444,"Rio Grande Below Cochiti Dam, NM",2020
12/9/2020,460,"Rio Grande Below Cochiti Dam, NM",2020
12/10/2020,487,"Rio Grande Below Cochiti Dam, NM",2020
12/11/2020,527,"Rio Grande Below Cochiti Dam, NM",2020
12/12/2020,551,"Rio Grande Below Cochiti Dam, NM",2020
12/13/2020,550,"Rio Grande Below Cochiti Dam, NM",2020
12/14/2020,490,"Rio Grande Below Cochiti Dam, NM",2020
12/15/2020,458,"Rio Grande Below Cochiti Dam, NM",2020
12/16/2020,460,"Rio Grande Below Cochiti Dam, NM",2020
12/17/2020,427,"Rio Grande Below Cochiti Dam, NM",2020
12/18/2020,408,"Rio Grande Below Cochiti Dam, NM",2020
12/19/2020,411,"Rio Grande Below Cochiti Dam, NM",2020
12/20/2020,412,"Rio Grande Below Cochiti Dam, NM",2020
12/21/2020,446,"Rio Grande Below Cochiti Dam, NM",2020
12/22/2020,473,"Rio Grande Below Cochiti Dam, NM",2020
12/23/2020,479,"Rio Grande Below Cochiti Dam, NM",2020
12/24/2020,482,"Rio Grande Below Cochiti Dam, NM",2020
12/25/2020,480,"Rio Grande Below Cochiti Dam, NM",2020
12/26/2020,453,"Rio Grande Below Cochiti Dam, NM",2020
12/27/2020,433,"Rio Grande Below Cochiti Dam, NM",2020
12/28/2020,437,"Rio Grande Below Cochiti Dam, NM",2020
12/29/2020,437,"Rio Grande Below Cochiti Dam, NM",2020
12/30/2020,452,"Rio Grande Below Cochiti Dam, NM",2020
12/31/2020,461,"Rio Grande Below Cochiti Dam, NM",2020
1/1/2021,462,"Rio Grande Below Cochiti Dam, NM",2021
1/2/2021,461,"Rio Grande Below Cochiti Dam, NM",2021
1/3/2021,462,"Rio Grande Below Cochiti Dam, NM",2021
1/4/2021,462,"Rio Grande Below Cochiti Dam, NM",2021
1/5/2021,461,"Rio Grande Below Cochiti Dam, NM",2021
1/6/2021,462,"Rio Grande Below Cochiti Dam, NM",2021
1/7/2021,463,"Rio Grande Below Cochiti Dam, NM",2021
1/8/2021,462,"Rio Grande Below Cochiti Dam, NM",2021
1/9/2021,463,"Rio Grande Below Cochiti Dam, NM",2021
1/10/2021,463,"Rio Grande Below Cochiti Dam, NM",2021
1/11/2021,467,"Rio Grande Below Cochiti Dam, NM",2021
1/12/2021,465,"Rio Grande Below Cochiti Dam, NM",2021
1/13/2021,466,"Rio Grande Below Cochiti Dam, NM",2021
1/14/2021,532,"Rio Grande Below Cochiti Dam, NM",2021
1/15/2021,606,"Rio Grande Below Cochiti Dam, NM",2021
1/16/2021,623,"Rio Grande Below Cochiti Dam, NM",2021
1/17/2021,603,"Rio Grande Below Cochiti Dam, NM",2021
1/18/2021,590,"Rio Grande Below Cochiti Dam, NM",2021
1/19/2021,559,"Rio Grande Below Cochiti Dam, NM",2021
1/20/2021,517,"Rio Grande Below Cochiti Dam, NM",2021
1/21/2021,496,"Rio Grande Below Cochiti Dam, NM",2021
1/22/2021,461,"Rio Grande Below Cochiti Dam, NM",2021
1/23/2021,461,"Rio Grande Below Cochiti Dam, NM",2021
1/24/2021,462,"Rio Grande Below Cochiti Dam, NM",2021
1/25/2021,491,"Rio Grande Below Cochiti Dam, NM",2021
1/26/2021,511,"Rio Grande Below Cochiti Dam, NM",2021
1/27/2021,510,"Rio Grande Below Cochiti Dam, NM",2021
1/28/2021,488,"Rio Grande Below Cochiti Dam, NM",2021
1/29/2021,453,"Rio Grande Below Cochiti Dam, NM",2021
1/30/2021,452,"Rio Grande Below Cochiti Dam, NM",2021
1/31/2021,451,"Rio Grande Below Cochiti Dam, NM",2021
2/1/2021,472,"Rio Grande Below Cochiti Dam, NM",2021
2/2/2021,487,"Rio Grande Below Cochiti Dam, NM",2021
2/3/2021,487,"Rio Grande Below Cochiti Dam, NM",2021
2/4/2021,487,"Rio Grande Below Cochiti Dam, NM",2021
2/5/2021,487,"Rio Grande Below Cochiti Dam, NM",2021
2/6/2021,486,"Rio Grande Below Cochiti Dam, NM",2021
2/7/2021,486,"Rio Grande Below Cochiti Dam, NM",2021
2/8/2021,486,"Rio Grande Below Cochiti Dam, NM",2021
2/9/2021,484,"Rio Grande Below Cochiti Dam, NM",2021
2/10/2021,492,"Rio Grande Below Cochiti Dam, NM",2021
2/11/2021,502,"Rio Grande Below Cochiti Dam, NM",2021
2/12/2021,516,"Rio Grande Below Cochiti Dam, NM",2021
2/13/2021,528,"Rio Grande Below Cochiti Dam, NM",2021
2/14/2021,530,"Rio Grande Below Cochiti Dam, NM",2021
2/15/2021,529,"Rio Grande Below Cochiti Dam, NM",2021
2/16/2021,529,"Rio Grande Below Cochiti Dam, NM",2021
2/17/2021,529,"Rio Grande Below Cochiti Dam, NM",2021
2/18/2021,542,"Rio Grande Below Cochiti Dam, NM",2021
2/19/2021,552,"Rio Grande Below Cochiti Dam, NM",2021
2/20/2021,551,"Rio Grande Below Cochiti Dam, NM",2021
2/21/2021,548,"Rio Grande Below Cochiti Dam, NM",2021
2/22/2021,524,"Rio Grande Below Cochiti Dam, NM",2021
2/23/2021,508,"Rio Grande Below Cochiti Dam, NM",2021
2/24/2021,508,"Rio Grande Below Cochiti Dam, NM",2021
2/25/2021,509,"Rio Grande Below Cochiti Dam, NM",2021
2/26/2021,532,"Rio Grande Below Cochiti Dam, NM",2021
2/27/2021,545,"Rio Grande Below Cochiti Dam, NM",2021
2/28/2021,546,"Rio Grande Below Cochiti Dam, NM",2021
3/1/2021,546,"Rio Grande Below Cochiti Dam, NM",2021
3/2/2021,546,"Rio Grande Below Cochiti Dam, NM",2021
3/3/2021,545,"Rio Grande Below Cochiti Dam, NM",2021
3/4/2021,545,"Rio Grande Below Cochiti Dam, NM",2021
3/5/2021,561,"Rio Grande Below Cochiti Dam, NM",2021
3/6/2021,576,"Rio Grande Below Cochiti Dam, NM",2021
3/7/2021,576,"Rio Grande Below Cochiti Dam, NM",2021
3/8/2021,576,"Rio Grande Below Cochiti Dam, NM",2021
3/9/2021,577,"Rio Grande Below Cochiti Dam, NM",2021
3/10/2021,576,"Rio Grande Below Cochiti Dam, NM",2021
3/11/2021,594,"Rio Grande Below Cochiti Dam, NM",2021
3/12/2021,607,"Rio Grande Below Cochiti Dam, NM",2021
3/13/2021,608,"Rio Grande Below Cochiti Dam, NM",2021
3/14/2021,610,"Rio Grande Below Cochiti Dam, NM",2021
3/15/2021,609,"Rio Grande Below Cochiti Dam, NM",2021
3/16/2021,635,"Rio Grande Below Cochiti Dam, NM",2021
3/17/2021,661,"Rio Grande Below Cochiti Dam, NM",2021
3/18/2021,674,"Rio Grande Below Cochiti Dam, NM",2021
3/19/2021,655,"Rio Grande Below Cochiti Dam, NM",2021
3/20/2021,649,"Rio Grande Below Cochiti Dam, NM",2021
3/21/2021,642,"Rio Grande Below Cochiti Dam, NM",2021
3/22/2021,612,"Rio Grande Below Cochiti Dam, NM",2021
3/23/2021,589,"Rio Grande Below Cochiti Dam, NM",2021
3/24/2021,617,"Rio Grande Below Cochiti Dam, NM",2021
3/25/2021,661,"Rio Grande Below Cochiti Dam, NM",2021
3/26/2021,692,"Rio Grande Below Cochiti Dam, NM",2021
3/27/2021,701,"Rio Grande Below Cochiti Dam, NM",2021
3/28/2021,698,"Rio Grande Below Cochiti Dam, NM",2021
3/29/2021,611,"Rio Grande Below Cochiti Dam, NM",2021
3/30/2021,572,"Rio Grande Below Cochiti Dam, NM",2021
3/31/2021,554,"Rio Grande Below Cochiti Dam, NM",2021
4/1/2021,649,"Rio Grande Below Cochiti Dam, NM",2021
4/2/2021,803,"Rio Grande Below Cochiti Dam, NM",2021
4/3/2021,850,"Rio Grande Below Cochiti Dam, NM",2021
4/4/2021,870,"Rio Grande Below Cochiti Dam, NM",2021
4/5/2021,826,"Rio Grande Below Cochiti Dam, NM",2021
4/6/2021,805,"Rio Grande Below Cochiti Dam, NM",2021
4/7/2021,807,"Rio Grande Below Cochiti Dam, NM",2021
4/8/2021,803,"Rio Grande Below Cochiti Dam, NM",2021
4/9/2021,803,"Rio Grande Below Cochiti Dam, NM",2021
4/10/2021,878,"Rio Grande Below Cochiti Dam, NM",2021
4/11/2021,939,"Rio Grande Below Cochiti Dam, NM",2021
4/12/2021,1010,"Rio Grande Below Cochiti Dam, NM",2021
4/13/2021,1090,"Rio Grande Below Cochiti Dam, NM",2021
4/14/2021,1320,"Rio Grande Below Cochiti Dam, NM",2021
4/15/2021,1430,"Rio Grande Below Cochiti Dam, NM",2021
4/16/2021,1570,"Rio Grande Below Cochiti Dam, NM",2021
4/17/2021,1650,"Rio Grande Below Cochiti Dam, NM",2021
4/18/2021,1510,"Rio Grande Below Cochiti Dam, NM",2021
4/19/2021,1280,"Rio Grande Below Cochiti Dam, NM",2021
4/20/2021,1230,"Rio Grande Below Cochiti Dam, NM",2021
4/21/2021,1140,"Rio Grande Below Cochiti Dam, NM",2021
4/22/2021,1030,"Rio Grande Below Cochiti Dam, NM",2021
4/23/2021,981,"Rio Grande Below Cochiti Dam, NM",2021
4/24/2021,982,"Rio Grande Below Cochiti Dam, NM",2021
4/25/2021,978,"Rio Grande Below Cochiti Dam, NM",2021
4/26/2021,924,"Rio Grande Below Cochiti Dam, NM",2021
4/27/2021,891,"Rio Grande Below Cochiti Dam, NM",2021
4/28/2021,1010,"Rio Grande Below Cochiti Dam, NM",2021
4/29/2021,1060,"Rio Grande Below Cochiti Dam, NM",2021
4/30/2021,1110,"Rio Grande Below Cochiti Dam, NM",2021
5/1/2021,1140,"Rio Grande Below Cochiti Dam, NM",2021
5/2/2021,1150,"Rio Grande Below Cochiti Dam, NM",2021
5/3/2021,1220,"Rio Grande Below Cochiti Dam, NM",2021
5/4/2021,1400,"Rio Grande Below Cochiti Dam, NM",2021
5/5/2021,1660,"Rio Grande Below Cochiti Dam, NM",2021
5/6/2021,2010,"Rio Grande Below Cochiti Dam, NM",2021
5/7/2021,2150,"Rio Grande Below Cochiti Dam, NM",2021
5/8/2021,2130,"Rio Grande Below Cochiti Dam, NM",2021
5/9/2021,2130,"Rio Grande Below Cochiti Dam, NM",2021
5/10/2021,2130,"Rio Grande Below Cochiti Dam, NM",2021
5/11/2021,2130,"Rio Grande Below Cochiti Dam, NM",2021
5/12/2021,2130,"Rio Grande Below Cochiti Dam, NM",2021
5/13/2021,2030,"Rio Grande Below Cochiti Dam, NM",2021
5/14/2021,1800,"Rio Grande Below Cochiti Dam, NM",2021
5/15/2021,1620,"Rio Grande Below Cochiti Dam, NM",2021
5/16/2021,1580,"Rio Grande Below Cochiti Dam, NM",2021
5/17/2021,1580,"Rio Grande Below Cochiti Dam, NM",2021
5/18/2021,1590,"Rio Grande Below Cochiti Dam, NM",2021
5/19/2021,1640,"Rio Grande Below Cochiti Dam, NM",2021
5/20/2021,1880,"Rio Grande Below Cochiti Dam, NM",2021
5/21/2021,1980,"Rio Grande Below Cochiti Dam, NM",2021
5/22/2021,1990,"Rio Grande Below Cochiti Dam, NM",2021
5/23/2021,2100,"Rio Grande Below Cochiti Dam, NM",2021
5/24/2021,2160,"Rio Grande Below Cochiti Dam, NM",2021
5/25/2021,2080,"Rio Grande Below Cochiti Dam, NM",2021
5/26/2021,1940,"Rio Grande Below Cochiti Dam, NM",2021
5/27/2021,1720,"Rio Grande Below Cochiti Dam, NM",2021
5/28/2021,1440,"Rio Grande Below Cochiti Dam, NM",2021
5/29/2021,1320,"Rio Grande Below Cochiti Dam, NM",2021
5/30/2021,1310,"Rio Grande Below Cochiti Dam, NM",2021
5/31/2021,1300,"Rio Grande Below Cochiti Dam, NM",2021
6/1/2021,1310,"Rio Grande Below Cochiti Dam, NM",2021
6/2/2021,1310,"Rio Grande Below Cochiti Dam, NM",2021
6/3/2021,1390,"Rio Grande Below Cochiti Dam, NM",2021
6/4/2021,1540,"Rio Grande Below Cochiti Dam, NM",2021
6/5/2021,1590,"Rio Grande Below Cochiti Dam, NM",2021
6/6/2021,1480,"Rio Grande Below Cochiti Dam, NM",2021
6/7/2021,1290,"Rio Grande Below Cochiti Dam, NM",2021
6/8/2021,1220,"Rio Grande Below Cochiti Dam, NM",2021
6/9/2021,1220,"Rio Grande Below Cochiti Dam, NM",2021
6/10/2021,1220,"Rio Grande Below Cochiti Dam, NM",2021
6/11/2021,1220,"Rio Grande Below Cochiti Dam, NM",2021
6/12/2021,1090,"Rio Grande Below Cochiti Dam, NM",2021
6/13/2021,864,"Rio Grande Below Cochiti Dam, NM",2021
6/14/2021,675,"Rio Grande Below Cochiti Dam, NM",2021
6/15/2021,619,"Rio Grande Below Cochiti Dam, NM",2021
6/16/2021,627,"Rio Grande Below Cochiti Dam, NM",2021
6/17/2021,630,"Rio Grande Below Cochiti Dam, NM",2021
6/18/2021,630,"Rio Grande Below Cochiti Dam, NM",2021
6/19/2021,626,"Rio Grande Below Cochiti Dam, NM",2021
6/20/2021,623,"Rio Grande Below Cochiti Dam, NM",2021
6/21/2021,701,"Rio Grande Below Cochiti Dam, NM",2021
6/22/2021,751,"Rio Grande Below Cochiti Dam, NM",2021
6/23/2021,747,"Rio Grande Below Cochiti Dam, NM",2021
6/24/2021,747,"Rio Grande Below Cochiti Dam, NM",2021
6/25/2021,747,"Rio Grande Below Cochiti Dam, NM",2021
6/26/2021,747,"Rio Grande Below Cochiti Dam, NM",2021
6/27/2021,750,"Rio Grande Below Cochiti Dam, NM",2021
6/28/2021,752,"Rio Grande Below Cochiti Dam, NM",2021
6/29/2021,755,"Rio Grande Below Cochiti Dam, NM",2021
6/30/2021,754,"Rio Grande Below Cochiti Dam, NM",2021
7/1/2021,751,"Rio Grande Below Cochiti Dam, NM",2021
7/2/2021,676,"Rio Grande Below Cochiti Dam, NM",2021
7/3/2021,646,"Rio Grande Below Cochiti Dam, NM",2021
7/4/2021,553,"Rio Grande Below Cochiti Dam, NM",2021
7/5/2021,464,"Rio Grande Below Cochiti Dam, NM",2021
7/6/2021,400,"Rio Grande Below Cochiti Dam, NM",2021
7/7/2021,377,"Rio Grande Below Cochiti Dam, NM",2021
7/8/2021,347,"Rio Grande Below Cochiti Dam, NM",2021
7/9/2021,307,"Rio Grande Below Cochiti Dam, NM",2021
7/10/2021,261,"Rio Grande Below Cochiti Dam, NM",2021
7/11/2021,237,"Rio Grande Below Cochiti Dam, NM",2021
7/12/2021,237,"Rio Grande Below Cochiti Dam, NM",2021
7/13/2021,236,"Rio Grande Below Cochiti Dam, NM",2021
7/14/2021,235,"Rio Grande Below Cochiti Dam, NM",2021
7/15/2021,236,"Rio Grande Below Cochiti Dam, NM",2021
7/16/2021,299,"Rio Grande Below Cochiti Dam, NM",2021
7/17/2021,357,"Rio Grande Below Cochiti Dam, NM",2021
7/18/2021,374,"Rio Grande Below Cochiti Dam, NM",2021
7/19/2021,372,"Rio Grande Below Cochiti Dam, NM",2021
7/20/2021,395,"Rio Grande Below Cochiti Dam, NM",2021
7/21/2021,390,"Rio Grande Below Cochiti Dam, NM",2021
7/22/2021,379,"Rio Grande Below Cochiti Dam, NM",2021
7/23/2021,379,"Rio Grande Below Cochiti Dam, NM",2021
7/24/2021,408,"Rio Grande Below Cochiti Dam, NM",2021
7/25/2021,424,"Rio Grande Below Cochiti Dam, NM",2021
7/26/2021,547,"Rio Grande Below Cochiti Dam, NM",2021
7/27/2021,671,"Rio Grande Below Cochiti Dam, NM",2021
7/28/2021,671,"Rio Grande Below Cochiti Dam, NM",2021
7/29/2021,671,"Rio Grande Below Cochiti Dam, NM",2021
7/30/2021,670,"Rio Grande Below Cochiti Dam, NM",2021
7/31/2021,670,"Rio Grande Below Cochiti Dam, NM",2021
8/1/2021,671,"Rio Grande Below Cochiti Dam, NM",2021
8/2/2021,675,"Rio Grande Below Cochiti Dam, NM",2021
8/3/2021,677,"Rio Grande Below Cochiti Dam, NM",2021
8/4/2021,676,"Rio Grande Below Cochiti Dam, NM",2021
8/5/2021,598,"Rio Grande Below Cochiti Dam, NM",2021
8/6/2021,527,"Rio Grande Below Cochiti Dam, NM",2021
8/7/2021,514,"Rio Grande Below Cochiti Dam, NM",2021
8/8/2021,511,"Rio Grande Below Cochiti Dam, NM",2021
8/9/2021,487,"Rio Grande Below Cochiti Dam, NM",2021
8/10/2021,474,"Rio Grande Below Cochiti Dam, NM",2021
8/11/2021,449,"Rio Grande Below Cochiti Dam, NM",2021
8/12/2021,428,"Rio Grande Below Cochiti Dam, NM",2021
8/13/2021,426,"Rio Grande Below Cochiti Dam, NM",2021
8/14/2021,426,"Rio Grande Below Cochiti Dam, NM",2021
8/15/2021,320,"Rio Grande Below Cochiti Dam, NM",2021
8/16/2021,307,"Rio Grande Below Cochiti Dam, NM",2021
8/17/2021,358,"Rio Grande Below Cochiti Dam, NM",2021
8/18/2021,373,"Rio Grande Below Cochiti Dam, NM",2021
8/19/2021,400,"Rio Grande Below Cochiti Dam, NM",2021
8/20/2021,416,"Rio Grande Below Cochiti Dam, NM",2021
8/21/2021,373,"Rio Grande Below Cochiti Dam, NM",2021
8/22/2021,318,"Rio Grande Below Cochiti Dam, NM",2021
8/23/2021,282,"Rio Grande Below Cochiti Dam, NM",2021
8/24/2021,279,"Rio Grande Below Cochiti Dam, NM",2021
8/25/2021,210,"Rio Grande Below Cochiti Dam, NM",2021
8/26/2021,191,"Rio Grande Below Cochiti Dam, NM",2021
8/27/2021,188,"Rio Grande Below Cochiti Dam, NM",2021
8/28/2021,188,"Rio Grande Below Cochiti Dam, NM",2021
8/29/2021,187,"Rio Grande Below Cochiti Dam, NM",2021
8/30/2021,230,"Rio Grande Below Cochiti Dam, NM",2021
8/31/2021,219,"Rio Grande Below Cochiti Dam, NM",2021
9/1/2021,206,"Rio Grande Below Cochiti Dam, NM",2021
9/2/2021,221,"Rio Grande Below Cochiti Dam, NM",2021
9/3/2021,228,"Rio Grande Below Cochiti Dam, NM",2021
9/4/2021,186,"Rio Grande Below Cochiti Dam, NM",2021
9/5/2021,175,"Rio Grande Below Cochiti Dam, NM",2021
9/6/2021,175,"Rio Grande Below Cochiti Dam, NM",2021
9/7/2021,174,"Rio Grande Below Cochiti Dam, NM",2021
9/8/2021,187,"Rio Grande Below Cochiti Dam, NM",2021
9/9/2021,223,"Rio Grande Below Cochiti Dam, NM",2021
9/10/2021,224,"Rio Grande Below Cochiti Dam, NM",2021
9/11/2021,224,"Rio Grande Below Cochiti Dam, NM",2021
9/12/2021,223,"Rio Grande Below Cochiti Dam, NM",2021
9/13/2021,224,"Rio Grande Below Cochiti Dam, NM",2021
9/14/2021,185,"Rio Grande Below Cochiti Dam, NM",2021
9/15/2021,153,"Rio Grande Below Cochiti Dam, NM",2021
9/16/2021,122,"Rio Grande Below Cochiti Dam, NM",2021
9/17/2021,122,"Rio Grande Below Cochiti Dam, NM",2021
9/18/2021,138,"Rio Grande Below Cochiti Dam, NM",2021
9/19/2021,194,"Rio Grande Below Cochiti Dam, NM",2021
9/20/2021,204,"Rio Grande Below Cochiti Dam, NM",2021
9/21/2021,204,"Rio Grande Below Cochiti Dam, NM",2021
9/22/2021,204,"Rio Grande Below Cochiti Dam, NM",2021
9/23/2021,204,"Rio Grande Below Cochiti Dam, NM",2021
9/24/2021,159,"Rio Grande Below Cochiti Dam, NM",2021
9/25/2021,160,"Rio Grande Below Cochiti Dam, NM",2021
9/26/2021,160,"Rio Grande Below Cochiti Dam, NM",2021
9/27/2021,160,"Rio Grande Below Cochiti Dam, NM",2021
9/28/2021,179,"Rio Grande Below Cochiti Dam, NM",2021
9/29/2021,233,"Rio Grande Below Cochiti Dam, NM",2021
9/30/2021,238,"Rio Grande Below Cochiti Dam, NM",2021
10/1/2021,264,"Rio Grande Below Cochiti Dam, NM",2021
10/2/2021,302,"Rio Grande Below Cochiti Dam, NM",2021
10/3/2021,316,"Rio Grande Below Cochiti Dam, NM",2021
10/4/2021,284,"Rio Grande Below Cochiti Dam, NM",2021
10/5/2021,269,"Rio Grande Below Cochiti Dam, NM",2021
10/6/2021,269,"Rio Grande Below Cochiti Dam, NM",2021
10/7/2021,268,"Rio Grande Below Cochiti Dam, NM",2021
10/8/2021,277,"Rio Grande Below Cochiti Dam, NM",2021
10/9/2021,297,"Rio Grande Below Cochiti Dam, NM",2021
10/10/2021,299,"Rio Grande Below Cochiti Dam, NM",2021
10/11/2021,298,"Rio Grande Below Cochiti Dam, NM",2021
10/12/2021,275,"Rio Grande Below Cochiti Dam, NM",2021
10/13/2021,261,"Rio Grande Below Cochiti Dam, NM",2021
10/14/2021,245,"Rio Grande Below Cochiti Dam, NM",2021
10/15/2021,244,"Rio Grande Below Cochiti Dam, NM",2021
10/16/2021,239,"Rio Grande Below Cochiti Dam, NM",2021
10/17/2021,240,"Rio Grande Below Cochiti Dam, NM",2021
10/18/2021,250,"Rio Grande Below Cochiti Dam, NM",2021
10/19/2021,274,"Rio Grande Below Cochiti Dam, NM",2021
10/20/2021,274,"Rio Grande Below Cochiti Dam, NM",2021
10/21/2021,273,"Rio Grande Below Cochiti Dam, NM",2021
10/22/2021,246,"Rio Grande Below Cochiti Dam, NM",2021
10/23/2021,229,"Rio Grande Below Cochiti Dam, NM",2021
10/24/2021,204,"Rio Grande Below Cochiti Dam, NM",2021
10/25/2021,198,"Rio Grande Below Cochiti Dam, NM",2021
10/26/2021,197,"Rio Grande Below Cochiti Dam, NM",2021
10/27/2021,213,"Rio Grande Below Cochiti Dam, NM",2021
10/28/2021,232,"Rio Grande Below Cochiti Dam, NM",2021
10/29/2021,271,"Rio Grande Below Cochiti Dam, NM",2021
10/30/2021,278,"Rio Grande Below Cochiti Dam, NM",2021
10/31/2021,278,"Rio Grande Below Cochiti Dam, NM",2021
11/1/2021,308,"Rio Grande Below Cochiti Dam, NM",2021
11/2/2021,324,"Rio Grande Below Cochiti Dam, NM",2021
11/3/2021,323,"Rio Grande Below Cochiti Dam, NM",2021
11/4/2021,355,"Rio Grande Below Cochiti Dam, NM",2021
11/5/2021,388,"Rio Grande Below Cochiti Dam, NM",2021
11/6/2021,396,"Rio Grande Below Cochiti Dam, NM",2021
