Date & Time,Flow (cfs),Location,Year,,,
6/15/1999,3340,"Rio Grande at San Felipe, NM",1999,,,
6/16/1999,3390,"Rio Grande at San Felipe, NM",1999,,,
6/17/1999,3550,"Rio Grande at San Felipe, NM",1999,,,
6/18/1999,3700,"Rio Grande at San Felipe, NM",1999,,,
6/19/1999,3790,"Rio Grande at San Felipe, NM",1999,,,
6/20/1999,3720,"Rio Grande at San Felipe, NM",1999,,,
6/21/1999,3620,"Rio Grande at San Felipe, NM",1999,,,
6/22/1999,3720,"Rio Grande at San Felipe, NM",1999,,,
6/23/1999,3540,"Rio Grande at San Felipe, NM",1999,,,
6/24/1999,3100,"Rio Grande at San Felipe, NM",1999,,,
6/25/1999,2780,"Rio Grande at San Felipe, NM",1999,,,
6/26/1999,2860,"Rio Grande at San Felipe, NM",1999,,,
6/27/1999,2980,"Rio Grande at San Felipe, NM",1999,,,
6/28/1999,2820,"Rio Grande at San Felipe, NM",1999,,,
6/29/1999,2530,"Rio Grande at San Felipe, NM",1999,,,
6/30/1999,2220,"Rio Grande at San Felipe, NM",1999,,,
7/1/1999,1890,"Rio Grande at San Felipe, NM",1999,,,
7/2/1999,1730,"Rio Grande at San Felipe, NM",1999,,,
7/3/1999,1610,"Rio Grande at San Felipe, NM",1999,,,
7/4/1999,1620,"Rio Grande at San Felipe, NM",1999,,,
7/5/1999,1630,"Rio Grande at San Felipe, NM",1999,,,
7/6/1999,1650,"Rio Grande at San Felipe, NM",1999,,,
7/7/1999,1600,"Rio Grande at San Felipe, NM",1999,,,
7/8/1999,1530,"Rio Grande at San Felipe, NM",1999,,,
7/9/1999,1510,"Rio Grande at San Felipe, NM",1999,,,
7/10/1999,1530,"Rio Grande at San Felipe, NM",1999,,,
7/11/1999,1600,"Rio Grande at San Felipe, NM",1999,,,
7/12/1999,1510,"Rio Grande at San Felipe, NM",1999,,,
7/13/1999,1370,"Rio Grande at San Felipe, NM",1999,,,
7/14/1999,1360,"Rio Grande at San Felipe, NM",1999,,,
7/15/1999,1370,"Rio Grande at San Felipe, NM",1999,,,
7/16/1999,1350,"Rio Grande at San Felipe, NM",1999,,,
7/17/1999,1370,"Rio Grande at San Felipe, NM",1999,,,
7/18/1999,1700,"Rio Grande at San Felipe, NM",1999,,,
7/19/1999,1360,"Rio Grande at San Felipe, NM",1999,,,
7/20/1999,1250,"Rio Grande at San Felipe, NM",1999,,,
7/21/1999,1130,"Rio Grande at San Felipe, NM",1999,,,
7/22/1999,1130,"Rio Grande at San Felipe, NM",1999,,,
7/23/1999,1130,"Rio Grande at San Felipe, NM",1999,,,
7/24/1999,1140,"Rio Grande at San Felipe, NM",1999,,,
7/25/1999,1200,"Rio Grande at San Felipe, NM",1999,,,
7/26/1999,1240,"Rio Grande at San Felipe, NM",1999,,,
7/27/1999,1260,"Rio Grande at San Felipe, NM",1999,,,
7/28/1999,1260,"Rio Grande at San Felipe, NM",1999,,,
7/29/1999,1330,"Rio Grande at San Felipe, NM",1999,,,
7/30/1999,1390,"Rio Grande at San Felipe, NM",1999,,,
7/31/1999,1420,"Rio Grande at San Felipe, NM",1999,,,
8/1/1999,1480,"Rio Grande at San Felipe, NM",1999,,,
8/2/1999,1680,"Rio Grande at San Felipe, NM",1999,,,
8/3/1999,1850,"Rio Grande at San Felipe, NM",1999,,,
8/4/1999,1650,"Rio Grande at San Felipe, NM",1999,,,
8/5/1999,1070,"Rio Grande at San Felipe, NM",1999,,,
8/6/1999,1330,"Rio Grande at San Felipe, NM",1999,,,
8/7/1999,1910,"Rio Grande at San Felipe, NM",1999,,,
8/8/1999,2830,"Rio Grande at San Felipe, NM",1999,,,
8/9/1999,3770,"Rio Grande at San Felipe, NM",1999,,,
8/10/1999,2900,"Rio Grande at San Felipe, NM",1999,,,
8/11/1999,3190,"Rio Grande at San Felipe, NM",1999,,,
8/12/1999,3330,"Rio Grande at San Felipe, NM",1999,,,
8/13/1999,3010,"Rio Grande at San Felipe, NM",1999,,,
8/14/1999,2580,"Rio Grande at San Felipe, NM",1999,,,
8/15/1999,2570,"Rio Grande at San Felipe, NM",1999,,,
8/16/1999,2650,"Rio Grande at San Felipe, NM",1999,,,
8/17/1999,2400,"Rio Grande at San Felipe, NM",1999,,,
8/18/1999,2090,"Rio Grande at San Felipe, NM",1999,,,
8/19/1999,2140,"Rio Grande at San Felipe, NM",1999,,,
8/20/1999,2310,"Rio Grande at San Felipe, NM",1999,,,
8/21/1999,2170,"Rio Grande at San Felipe, NM",1999,,,
8/22/1999,2070,"Rio Grande at San Felipe, NM",1999,,,
8/23/1999,1870,"Rio Grande at San Felipe, NM",1999,,,
8/24/1999,1770,"Rio Grande at San Felipe, NM",1999,,,
8/25/1999,1960,"Rio Grande at San Felipe, NM",1999,,,
8/26/1999,1830,"Rio Grande at San Felipe, NM",1999,,,
8/27/1999,1600,"Rio Grande at San Felipe, NM",1999,,,
8/28/1999,1550,"Rio Grande at San Felipe, NM",1999,,,
8/29/1999,1480,"Rio Grande at San Felipe, NM",1999,,,
8/30/1999,1480,"Rio Grande at San Felipe, NM",1999,,,
8/31/1999,1470,"Rio Grande at San Felipe, NM",1999,,,
9/1/1999,1460,"Rio Grande at San Felipe, NM",1999,,,
9/2/1999,1460,"Rio Grande at San Felipe, NM",1999,,,
9/3/1999,1670,"Rio Grande at San Felipe, NM",1999,,,
9/4/1999,1490,"Rio Grande at San Felipe, NM",1999,,,
9/5/1999,1490,"Rio Grande at San Felipe, NM",1999,,,
9/6/1999,1480,"Rio Grande at San Felipe, NM",1999,,,
9/7/1999,1480,"Rio Grande at San Felipe, NM",1999,,,
9/8/1999,1470,"Rio Grande at San Felipe, NM",1999,,,
9/9/1999,1470,"Rio Grande at San Felipe, NM",1999,,,
9/10/1999,1500,"Rio Grande at San Felipe, NM",1999,,,
9/11/1999,1550,"Rio Grande at San Felipe, NM",1999,,,
9/12/1999,1560,"Rio Grande at San Felipe, NM",1999,,,
9/13/1999,1550,"Rio Grande at San Felipe, NM",1999,,,
9/14/1999,1560,"Rio Grande at San Felipe, NM",1999,,,
9/15/1999,1500,"Rio Grande at San Felipe, NM",1999,,,
9/16/1999,1410,"Rio Grande at San Felipe, NM",1999,,,
9/17/1999,1440,"Rio Grande at San Felipe, NM",1999,,,
9/18/1999,1450,"Rio Grande at San Felipe, NM",1999,,,
9/19/1999,1440,"Rio Grande at San Felipe, NM",1999,,,
9/20/1999,1510,"Rio Grande at San Felipe, NM",1999,,,
9/21/1999,1600,"Rio Grande at San Felipe, NM",1999,,,
9/22/1999,1480,"Rio Grande at San Felipe, NM",1999,,,
9/23/1999,1380,"Rio Grande at San Felipe, NM",1999,,,
9/24/1999,1290,"Rio Grande at San Felipe, NM",1999,,,
9/25/1999,1230,"Rio Grande at San Felipe, NM",1999,,,
9/26/1999,1240,"Rio Grande at San Felipe, NM",1999,,,
9/27/1999,1230,"Rio Grande at San Felipe, NM",1999,,,
9/28/1999,1180,"Rio Grande at San Felipe, NM",1999,,,
9/29/1999,1090,"Rio Grande at San Felipe, NM",1999,,,
9/30/1999,1020,"Rio Grande at San Felipe, NM",1999,,,
10/1/1999,1020,"Rio Grande at San Felipe, NM",1999,,,
10/2/1999,1010,"Rio Grande at San Felipe, NM",1999,,,
10/3/1999,1020,"Rio Grande at San Felipe, NM",1999,,,
10/4/1999,1020,"Rio Grande at San Felipe, NM",1999,,,
10/5/1999,1020,"Rio Grande at San Felipe, NM",1999,,,
10/6/1999,1030,"Rio Grande at San Felipe, NM",1999,,,
10/7/1999,1020,"Rio Grande at San Felipe, NM",1999,,,
10/8/1999,1020,"Rio Grande at San Felipe, NM",1999,,,
10/9/1999,1020,"Rio Grande at San Felipe, NM",1999,,,
10/10/1999,1010,"Rio Grande at San Felipe, NM",1999,,,
10/11/1999,997,"Rio Grande at San Felipe, NM",1999,,,
10/12/1999,970,"Rio Grande at San Felipe, NM",1999,,,
10/13/1999,952,"Rio Grande at San Felipe, NM",1999,,,
10/14/1999,956,"Rio Grande at San Felipe, NM",1999,,,
10/15/1999,954,"Rio Grande at San Felipe, NM",1999,,,
10/16/1999,956,"Rio Grande at San Felipe, NM",1999,,,
10/17/1999,996,"Rio Grande at San Felipe, NM",1999,,,
10/18/1999,1070,"Rio Grande at San Felipe, NM",1999,,,
10/19/1999,1070,"Rio Grande at San Felipe, NM",1999,,,
10/20/1999,1060,"Rio Grande at San Felipe, NM",1999,,,
10/21/1999,1020,"Rio Grande at San Felipe, NM",1999,,,
10/22/1999,1010,"Rio Grande at San Felipe, NM",1999,,,
10/23/1999,991,"Rio Grande at San Felipe, NM",1999,,,
10/24/1999,989,"Rio Grande at San Felipe, NM",1999,,,
10/25/1999,968,"Rio Grande at San Felipe, NM",1999,,,
10/26/1999,920,"Rio Grande at San Felipe, NM",1999,,,
10/27/1999,905,"Rio Grande at San Felipe, NM",1999,,,
10/28/1999,857,"Rio Grande at San Felipe, NM",1999,,,
10/29/1999,829,"Rio Grande at San Felipe, NM",1999,,,
10/30/1999,754,"Rio Grande at San Felipe, NM",1999,,,
10/31/1999,761,"Rio Grande at San Felipe, NM",1999,,,
11/1/1999,860,"Rio Grande at San Felipe, NM",1999,,,
11/2/1999,848,"Rio Grande at San Felipe, NM",1999,,,
11/3/1999,874,"Rio Grande at San Felipe, NM",1999,,,
11/4/1999,945,"Rio Grande at San Felipe, NM",1999,,,
11/5/1999,987,"Rio Grande at San Felipe, NM",1999,,,
11/6/1999,1010,"Rio Grande at San Felipe, NM",1999,,,
11/7/1999,1010,"Rio Grande at San Felipe, NM",1999,,,
11/8/1999,960,"Rio Grande at San Felipe, NM",1999,,,
11/9/1999,857,"Rio Grande at San Felipe, NM",1999,,,
11/10/1999,798,"Rio Grande at San Felipe, NM",1999,,,
11/11/1999,759,"Rio Grande at San Felipe, NM",1999,,,
11/12/1999,755,"Rio Grande at San Felipe, NM",1999,,,
11/13/1999,753,"Rio Grande at San Felipe, NM",1999,,,
11/14/1999,751,"Rio Grande at San Felipe, NM",1999,,,
11/15/1999,782,"Rio Grande at San Felipe, NM",1999,,,
11/16/1999,896,"Rio Grande at San Felipe, NM",1999,,,
11/17/1999,962,"Rio Grande at San Felipe, NM",1999,,,
11/18/1999,747,"Rio Grande at San Felipe, NM",1999,,,
11/19/1999,792,"Rio Grande at San Felipe, NM",1999,,,
11/20/1999,1010,"Rio Grande at San Felipe, NM",1999,,,
11/21/1999,1020,"Rio Grande at San Felipe, NM",1999,,,
11/22/1999,1030,"Rio Grande at San Felipe, NM",1999,,,
11/23/1999,1030,"Rio Grande at San Felipe, NM",1999,,,
11/24/1999,889,"Rio Grande at San Felipe, NM",1999,,,
11/25/1999,920,"Rio Grande at San Felipe, NM",1999,,,
11/26/1999,900,"Rio Grande at San Felipe, NM",1999,,,
11/27/1999,848,"Rio Grande at San Felipe, NM",1999,,,
11/28/1999,843,"Rio Grande at San Felipe, NM",1999,,,
11/29/1999,655,"Rio Grande at San Felipe, NM",1999,,,
11/30/1999,907,"Rio Grande at San Felipe, NM",1999,,,
12/1/1999,944,"Rio Grande at San Felipe, NM",1999,,,
12/2/1999,1050,"Rio Grande at San Felipe, NM",1999,,,
12/3/1999,1050,"Rio Grande at San Felipe, NM",1999,,,
12/4/1999,1030,"Rio Grande at San Felipe, NM",1999,,,
12/5/1999,1020,"Rio Grande at San Felipe, NM",1999,,,
12/6/1999,945,"Rio Grande at San Felipe, NM",1999,,,
12/7/1999,772,"Rio Grande at San Felipe, NM",1999,,,
12/8/1999,764,"Rio Grande at San Felipe, NM",1999,,,
12/9/1999,758,"Rio Grande at San Felipe, NM",1999,,,
12/10/1999,744,"Rio Grande at San Felipe, NM",1999,,,
12/11/1999,743,"Rio Grande at San Felipe, NM",1999,,,
12/12/1999,738,"Rio Grande at San Felipe, NM",1999,,,
12/13/1999,713,"Rio Grande at San Felipe, NM",1999,,,
12/14/1999,652,"Rio Grande at San Felipe, NM",1999,,,
12/15/1999,642,"Rio Grande at San Felipe, NM",1999,,,
12/16/1999,606,"Rio Grande at San Felipe, NM",1999,,,
12/17/1999,579,"Rio Grande at San Felipe, NM",1999,,,
12/18/1999,639,"Rio Grande at San Felipe, NM",1999,,,
12/19/1999,638,"Rio Grande at San Felipe, NM",1999,,,
12/20/1999,632,"Rio Grande at San Felipe, NM",1999,,,
12/21/1999,625,"Rio Grande at San Felipe, NM",1999,,,
12/22/1999,624,"Rio Grande at San Felipe, NM",1999,,,
12/23/1999,624,"Rio Grande at San Felipe, NM",1999,,,
12/24/1999,626,"Rio Grande at San Felipe, NM",1999,,,
12/25/1999,627,"Rio Grande at San Felipe, NM",1999,,,
12/26/1999,618,"Rio Grande at San Felipe, NM",1999,,,
12/27/1999,622,"Rio Grande at San Felipe, NM",1999,,,
12/28/1999,646,"Rio Grande at San Felipe, NM",1999,,,
12/29/1999,647,"Rio Grande at San Felipe, NM",1999,,,
12/30/1999,645,"Rio Grande at San Felipe, NM",1999,,,
12/31/1999,636,"Rio Grande at San Felipe, NM",1999,,,
1/1/2000,639,"Rio Grande at San Felipe, NM",2000,,,
1/2/2000,635,"Rio Grande at San Felipe, NM",2000,,,
1/3/2000,640,"Rio Grande at San Felipe, NM",2000,,,
1/4/2000,658,"Rio Grande at San Felipe, NM",2000,,,
1/5/2000,636,"Rio Grande at San Felipe, NM",2000,,,
1/6/2000,565,"Rio Grande at San Felipe, NM",2000,,,
1/7/2000,582,"Rio Grande at San Felipe, NM",2000,,,
1/8/2000,618,"Rio Grande at San Felipe, NM",2000,,,
1/9/2000,619,"Rio Grande at San Felipe, NM",2000,,,
1/10/2000,612,"Rio Grande at San Felipe, NM",2000,,,
1/11/2000,604,"Rio Grande at San Felipe, NM",2000,,,
1/12/2000,605,"Rio Grande at San Felipe, NM",2000,,,
1/13/2000,615,"Rio Grande at San Felipe, NM",2000,,,
1/14/2000,638,"Rio Grande at San Felipe, NM",2000,,,
1/15/2000,659,"Rio Grande at San Felipe, NM",2000,,,
1/16/2000,650,"Rio Grande at San Felipe, NM",2000,,,
1/17/2000,652,"Rio Grande at San Felipe, NM",2000,,,
1/18/2000,669,"Rio Grande at San Felipe, NM",2000,,,
1/19/2000,689,"Rio Grande at San Felipe, NM",2000,,,
1/20/2000,700,"Rio Grande at San Felipe, NM",2000,,,
1/21/2000,754,"Rio Grande at San Felipe, NM",2000,,,
1/22/2000,809,"Rio Grande at San Felipe, NM",2000,,,
1/23/2000,815,"Rio Grande at San Felipe, NM",2000,,,
1/24/2000,816,"Rio Grande at San Felipe, NM",2000,,,
1/25/2000,820,"Rio Grande at San Felipe, NM",2000,,,
1/26/2000,824,"Rio Grande at San Felipe, NM",2000,,,
1/27/2000,823,"Rio Grande at San Felipe, NM",2000,,,
1/28/2000,820,"Rio Grande at San Felipe, NM",2000,,,
1/29/2000,820,"Rio Grande at San Felipe, NM",2000,,,
1/30/2000,821,"Rio Grande at San Felipe, NM",2000,,,
1/31/2000,802,"Rio Grande at San Felipe, NM",2000,,,
2/1/2000,708,"Rio Grande at San Felipe, NM",2000,,,
2/2/2000,704,"Rio Grande at San Felipe, NM",2000,,,
2/3/2000,698,"Rio Grande at San Felipe, NM",2000,,,
2/4/2000,697,"Rio Grande at San Felipe, NM",2000,,,
2/5/2000,698,"Rio Grande at San Felipe, NM",2000,,,
2/6/2000,698,"Rio Grande at San Felipe, NM",2000,,,
2/7/2000,749,"Rio Grande at San Felipe, NM",2000,,,
2/8/2000,834,"Rio Grande at San Felipe, NM",2000,,,
2/9/2000,841,"Rio Grande at San Felipe, NM",2000,,,
2/10/2000,822,"Rio Grande at San Felipe, NM",2000,,,
2/11/2000,736,"Rio Grande at San Felipe, NM",2000,,,
2/12/2000,737,"Rio Grande at San Felipe, NM",2000,,,
2/13/2000,749,"Rio Grande at San Felipe, NM",2000,,,
2/14/2000,788,"Rio Grande at San Felipe, NM",2000,,,
2/15/2000,851,"Rio Grande at San Felipe, NM",2000,,,
2/16/2000,805,"Rio Grande at San Felipe, NM",2000,,,
2/17/2000,785,"Rio Grande at San Felipe, NM",2000,,,
2/18/2000,780,"Rio Grande at San Felipe, NM",2000,,,
2/19/2000,782,"Rio Grande at San Felipe, NM",2000,,,
2/20/2000,788,"Rio Grande at San Felipe, NM",2000,,,
2/21/2000,788,"Rio Grande at San Felipe, NM",2000,,,
2/22/2000,788,"Rio Grande at San Felipe, NM",2000,,,
2/23/2000,788,"Rio Grande at San Felipe, NM",2000,,,
2/24/2000,788,"Rio Grande at San Felipe, NM",2000,,,
2/25/2000,790,"Rio Grande at San Felipe, NM",2000,,,
2/26/2000,796,"Rio Grande at San Felipe, NM",2000,,,
2/27/2000,798,"Rio Grande at San Felipe, NM",2000,,,
2/28/2000,719,"Rio Grande at San Felipe, NM",2000,,,
2/29/2000,797,"Rio Grande at San Felipe, NM",2000,,,
3/1/2000,777,"Rio Grande at San Felipe, NM",2000,,,
3/2/2000,745,"Rio Grande at San Felipe, NM",2000,,,
3/3/2000,739,"Rio Grande at San Felipe, NM",2000,,,
3/4/2000,744,"Rio Grande at San Felipe, NM",2000,,,
3/5/2000,752,"Rio Grande at San Felipe, NM",2000,,,
3/6/2000,751,"Rio Grande at San Felipe, NM",2000,,,
3/7/2000,748,"Rio Grande at San Felipe, NM",2000,,,
3/8/2000,754,"Rio Grande at San Felipe, NM",2000,,,
3/9/2000,746,"Rio Grande at San Felipe, NM",2000,,,
3/10/2000,749,"Rio Grande at San Felipe, NM",2000,,,
3/11/2000,758,"Rio Grande at San Felipe, NM",2000,,,
3/12/2000,757,"Rio Grande at San Felipe, NM",2000,,,
3/13/2000,758,"Rio Grande at San Felipe, NM",2000,,,
3/14/2000,770,"Rio Grande at San Felipe, NM",2000,,,
3/15/2000,845,"Rio Grande at San Felipe, NM",2000,,,
3/16/2000,956,"Rio Grande at San Felipe, NM",2000,,,
3/17/2000,1060,"Rio Grande at San Felipe, NM",2000,,,
3/18/2000,1160,"Rio Grande at San Felipe, NM",2000,,,
3/19/2000,1170,"Rio Grande at San Felipe, NM",2000,,,
3/20/2000,1100,"Rio Grande at San Felipe, NM",2000,,,
3/21/2000,1010,"Rio Grande at San Felipe, NM",2000,,,
3/22/2000,1090,"Rio Grande at San Felipe, NM",2000,,,
3/23/2000,1200,"Rio Grande at San Felipe, NM",2000,,,
3/24/2000,1120,"Rio Grande at San Felipe, NM",2000,,,
3/25/2000,884,"Rio Grande at San Felipe, NM",2000,,,
3/26/2000,871,"Rio Grande at San Felipe, NM",2000,,,
3/27/2000,865,"Rio Grande at San Felipe, NM",2000,,,
3/28/2000,891,"Rio Grande at San Felipe, NM",2000,,,
3/29/2000,904,"Rio Grande at San Felipe, NM",2000,,,
3/30/2000,946,"Rio Grande at San Felipe, NM",2000,,,
3/31/2000,974,"Rio Grande at San Felipe, NM",2000,,,
4/1/2000,978,"Rio Grande at San Felipe, NM",2000,,,
4/2/2000,955,"Rio Grande at San Felipe, NM",2000,,,
4/3/2000,898,"Rio Grande at San Felipe, NM",2000,,,
4/4/2000,872,"Rio Grande at San Felipe, NM",2000,,,
4/5/2000,866,"Rio Grande at San Felipe, NM",2000,,,
4/6/2000,860,"Rio Grande at San Felipe, NM",2000,,,
4/7/2000,901,"Rio Grande at San Felipe, NM",2000,,,
4/8/2000,993,"Rio Grande at San Felipe, NM",2000,,,
4/9/2000,1010,"Rio Grande at San Felipe, NM",2000,,,
4/10/2000,1030,"Rio Grande at San Felipe, NM",2000,,,
4/11/2000,1050,"Rio Grande at San Felipe, NM",2000,,,
4/12/2000,1140,"Rio Grande at San Felipe, NM",2000,,,
4/13/2000,1150,"Rio Grande at San Felipe, NM",2000,,,
4/14/2000,1130,"Rio Grande at San Felipe, NM",2000,,,
4/15/2000,1090,"Rio Grande at San Felipe, NM",2000,,,
4/16/2000,1120,"Rio Grande at San Felipe, NM",2000,,,
4/17/2000,1160,"Rio Grande at San Felipe, NM",2000,,,
4/18/2000,1150,"Rio Grande at San Felipe, NM",2000,,,
4/19/2000,1150,"Rio Grande at San Felipe, NM",2000,,,
4/20/2000,1160,"Rio Grande at San Felipe, NM",2000,,,
4/21/2000,1130,"Rio Grande at San Felipe, NM",2000,,,
4/22/2000,1040,"Rio Grande at San Felipe, NM",2000,,,
4/23/2000,1040,"Rio Grande at San Felipe, NM",2000,,,
4/24/2000,1020,"Rio Grande at San Felipe, NM",2000,,,
4/25/2000,989,"Rio Grande at San Felipe, NM",2000,,,
4/26/2000,1050,"Rio Grande at San Felipe, NM",2000,,,
4/27/2000,1100,"Rio Grande at San Felipe, NM",2000,,,
4/28/2000,1120,"Rio Grande at San Felipe, NM",2000,,,
4/29/2000,1070,"Rio Grande at San Felipe, NM",2000,,,
4/30/2000,1090,"Rio Grande at San Felipe, NM",2000,,,
5/1/2000,1110,"Rio Grande at San Felipe, NM",2000,,,
5/2/2000,1090,"Rio Grande at San Felipe, NM",2000,,,
5/3/2000,1100,"Rio Grande at San Felipe, NM",2000,,,
5/4/2000,1120,"Rio Grande at San Felipe, NM",2000,,,
5/5/2000,1160,"Rio Grande at San Felipe, NM",2000,,,
5/6/2000,1160,"Rio Grande at San Felipe, NM",2000,,,
5/7/2000,1160,"Rio Grande at San Felipe, NM",2000,,,
5/8/2000,1180,"Rio Grande at San Felipe, NM",2000,,,
5/9/2000,1210,"Rio Grande at San Felipe, NM",2000,,,
5/10/2000,1250,"Rio Grande at San Felipe, NM",2000,,,
5/11/2000,1240,"Rio Grande at San Felipe, NM",2000,,,
5/12/2000,1240,"Rio Grande at San Felipe, NM",2000,,,
5/13/2000,1270,"Rio Grande at San Felipe, NM",2000,,,
5/14/2000,1340,"Rio Grande at San Felipe, NM",2000,,,
5/15/2000,1320,"Rio Grande at San Felipe, NM",2000,,,
5/16/2000,1240,"Rio Grande at San Felipe, NM",2000,,,
5/17/2000,1250,"Rio Grande at San Felipe, NM",2000,,,
5/18/2000,1250,"Rio Grande at San Felipe, NM",2000,,,
5/19/2000,1220,"Rio Grande at San Felipe, NM",2000,,,
5/20/2000,1170,"Rio Grande at San Felipe, NM",2000,,,
5/21/2000,1180,"Rio Grande at San Felipe, NM",2000,,,
5/22/2000,1180,"Rio Grande at San Felipe, NM",2000,,,
5/23/2000,1180,"Rio Grande at San Felipe, NM",2000,,,
5/24/2000,1210,"Rio Grande at San Felipe, NM",2000,,,
5/25/2000,1280,"Rio Grande at San Felipe, NM",2000,,,
5/26/2000,1300,"Rio Grande at San Felipe, NM",2000,,,
5/27/2000,1320,"Rio Grande at San Felipe, NM",2000,,,
5/28/2000,1320,"Rio Grande at San Felipe, NM",2000,,,
5/29/2000,1340,"Rio Grande at San Felipe, NM",2000,,,
5/30/2000,1330,"Rio Grande at San Felipe, NM",2000,,,
5/31/2000,1330,"Rio Grande at San Felipe, NM",2000,,,
6/1/2000,1370,"Rio Grande at San Felipe, NM",2000,,,
6/2/2000,1470,"Rio Grande at San Felipe, NM",2000,,,
6/3/2000,1480,"Rio Grande at San Felipe, NM",2000,,,
6/4/2000,1420,"Rio Grande at San Felipe, NM",2000,,,
6/5/2000,1430,"Rio Grande at San Felipe, NM",2000,,,
6/6/2000,1430,"Rio Grande at San Felipe, NM",2000,,,
6/7/2000,1430,"Rio Grande at San Felipe, NM",2000,,,
6/8/2000,1440,"Rio Grande at San Felipe, NM",2000,,,
6/9/2000,1470,"Rio Grande at San Felipe, NM",2000,,,
6/10/2000,1480,"Rio Grande at San Felipe, NM",2000,,,
6/11/2000,1470,"Rio Grande at San Felipe, NM",2000,,,
6/12/2000,1470,"Rio Grande at San Felipe, NM",2000,,,
6/13/2000,1460,"Rio Grande at San Felipe, NM",2000,,,
6/14/2000,1440,"Rio Grande at San Felipe, NM",2000,,,
6/15/2000,1410,"Rio Grande at San Felipe, NM",2000,,,
6/16/2000,1420,"Rio Grande at San Felipe, NM",2000,,,
6/17/2000,1420,"Rio Grande at San Felipe, NM",2000,,,
6/18/2000,1440,"Rio Grande at San Felipe, NM",2000,,,
6/19/2000,1450,"Rio Grande at San Felipe, NM",2000,,,
6/20/2000,1450,"Rio Grande at San Felipe, NM",2000,,,
6/21/2000,1420,"Rio Grande at San Felipe, NM",2000,,,
6/22/2000,1400,"Rio Grande at San Felipe, NM",2000,,,
6/23/2000,1400,"Rio Grande at San Felipe, NM",2000,,,
6/24/2000,1390,"Rio Grande at San Felipe, NM",2000,,,
6/25/2000,1390,"Rio Grande at San Felipe, NM",2000,,,
6/26/2000,1390,"Rio Grande at San Felipe, NM",2000,,,
6/27/2000,1420,"Rio Grande at San Felipe, NM",2000,,,
6/28/2000,1430,"Rio Grande at San Felipe, NM",2000,,,
6/29/2000,1700,"Rio Grande at San Felipe, NM",2000,,,
6/30/2000,1310,"Rio Grande at San Felipe, NM",2000,,,
7/1/2000,1230,"Rio Grande at San Felipe, NM",2000,,,
7/2/2000,1220,"Rio Grande at San Felipe, NM",2000,,,
7/3/2000,1240,"Rio Grande at San Felipe, NM",2000,,,
7/4/2000,1250,"Rio Grande at San Felipe, NM",2000,,,
7/5/2000,1250,"Rio Grande at San Felipe, NM",2000,,,
7/6/2000,1240,"Rio Grande at San Felipe, NM",2000,,,
7/7/2000,1230,"Rio Grande at San Felipe, NM",2000,,,
7/8/2000,1240,"Rio Grande at San Felipe, NM",2000,,,
7/9/2000,1260,"Rio Grande at San Felipe, NM",2000,,,
7/10/2000,1250,"Rio Grande at San Felipe, NM",2000,,,
7/11/2000,1250,"Rio Grande at San Felipe, NM",2000,,,
7/12/2000,1300,"Rio Grande at San Felipe, NM",2000,,,
7/13/2000,1310,"Rio Grande at San Felipe, NM",2000,,,
7/14/2000,1340,"Rio Grande at San Felipe, NM",2000,,,
7/15/2000,1330,"Rio Grande at San Felipe, NM",2000,,,
7/16/2000,1330,"Rio Grande at San Felipe, NM",2000,,,
7/17/2000,1290,"Rio Grande at San Felipe, NM",2000,,,
7/18/2000,1240,"Rio Grande at San Felipe, NM",2000,,,
7/19/2000,1210,"Rio Grande at San Felipe, NM",2000,,,
7/20/2000,1200,"Rio Grande at San Felipe, NM",2000,,,
7/21/2000,1190,"Rio Grande at San Felipe, NM",2000,,,
7/22/2000,1180,"Rio Grande at San Felipe, NM",2000,,,
7/23/2000,1200,"Rio Grande at San Felipe, NM",2000,,,
7/24/2000,1190,"Rio Grande at San Felipe, NM",2000,,,
7/25/2000,1200,"Rio Grande at San Felipe, NM",2000,,,
7/26/2000,1280,"Rio Grande at San Felipe, NM",2000,,,
7/27/2000,1290,"Rio Grande at San Felipe, NM",2000,,,
7/28/2000,1320,"Rio Grande at San Felipe, NM",2000,,,
7/29/2000,1320,"Rio Grande at San Felipe, NM",2000,,,
7/30/2000,1310,"Rio Grande at San Felipe, NM",2000,,,
7/31/2000,1300,"Rio Grande at San Felipe, NM",2000,,,
